Exp,Site,Hole,Type,Section,SectionLabel,Top Offset (cm),Depth (m CCSF),MSE,Al2O3,SiO2,K2O,TiO2,Fe2O3,CaO
361,U1474,F,H,2,U1474F_9H2,86.916,76.44,17.42,10.175129801694366,50.224113327233766,0.7142328828726805,0.504431697986663,3.0788334370157227,30.512724473621432
361,U1474,F,H,2,U1474F_9H2,88.916,76.46,16.61,10.261497153175316,51.62706167673224,0.7452495031199257,0.5159062971749243,3.1243992336207396,28.93535175660149
361,U1474,F,H,2,U1474F_9H2,90.916,76.48,17.34,10.251630580158169,50.73383774899313,0.6597938412336017,0.5304780195780243,3.0108251424172843,30.022900288044433
361,U1474,F,H,2,U1474F_9H2,92.916,76.5,17.26,9.9964360779631,52.06596173822843,0.700155548461598,0.5181928947648975,3.0222954000108397,28.906423960995777
361,U1474,F,H,2,U1474F_9H2,94.916,76.52,17.34,9.500042793695453,52.45991330201546,0.6860439195691541,0.5194697261603133,3.032553265755295,29.011442613228947
361,U1474,F,H,2,U1474F_9H2,96.916,76.54,17.8,9.938523633394553,52.548477217840166,0.6785378666186991,0.5337349106872652,3.045152152961087,28.465039838922873
361,U1474,F,H,2,U1474F_9H2,98.916,76.56,17.78,9.691715459896098,54.47724992387351,0.6879789408441185,0.5428051172748772,2.9500094889875315,26.859706689548506
361,U1474,F,H,2,U1474F_9H2,100.916,76.58,17.78,9.667600251616857,55.83926202306015,0.6816747312136462,0.553681916012498,2.9711719821938947,25.496074716327573
361,U1474,F,H,2,U1474F_9H2,102.916,76.6,18.51,9.3465213093424,56.61883788613662,0.6247564285480527,0.5408564071043324,2.9162923562441083,25.162201233049124
361,U1474,F,H,2,U1474F_9H2,104.916,76.62,16.88,9.311721651308439,56.77918070976503,0.680115085826217,0.5856288616591747,3.059593890435168,24.793225421430606
361,U1474,F,H,2,U1474F_9H2,106.916,76.64,16.74,9.325926822344588,57.602373927541514,0.7424483712777405,0.595972633731172,3.0886951033396133,23.85404876219002
361,U1474,F,H,2,U1474F_9H2,108.916,76.66,16.59,9.66724325230754,57.4655356623194,0.6961992979205823,0.6172041201827828,3.1115244861272986,23.651758801567038
361,U1474,F,H,2,U1474F_9H2,110.916,76.68,17.45,9.018564413377437,57.4625491568309,0.6540758551584365,0.6105873237181038,3.034258764078981,24.429430107260774
361,U1474,F,H,2,U1474F_9H2,112.916,76.7,17.7,9.243190982163565,57.00903088206096,0.6679294676416019,0.5919828788483191,3.022590129072847,24.67474128063734
361,U1474,F,H,2,U1474F_9H2,114.916,76.72,18.59,9.391896845694317,58.64548085094884,0.6778928521129729,0.5719491663656917,2.86119571035756,23.06105019494524
361,U1474,F,H,2,U1474F_9H2,116.916,76.74,18.91,9.273677066253883,56.264823997458734,0.6267445836169875,0.5548432259857079,2.9108652612490435,25.578511485860282
361,U1474,F,H,2,U1474F_9H2,118.916,76.76,19.16,9.51060656306171,55.690136069541175,0.5938846373798042,0.5572586297725884,3.0361530365688316,25.821426684100523
361,U1474,F,H,2,U1474F_9H2,120.916,76.78,18.26,9.401816489456385,57.50883369019787,0.6581912383158491,0.6376323165399569,3.1276996893705595,23.875292196544006
361,U1474,F,H,2,U1474F_9H2,122.916,76.8,17.75,8.989093261890044,58.78106590309372,0.7241278077155074,0.629475323734068,3.1775323219452125,22.908171002046082
361,U1474,F,H,2,U1474F_9H2,124.916,76.82,15.21,9.328418640718946,62.04988338198748,0.9674748284511345,0.7728285889261495,3.6525632703823816,18.438296909958552
361,U1474,F,H,2,U1474F_9H2,126.916,76.84,15.49,12.919094501180808,45.45105043934719,1.2486085933365398,0.7744989836341044,4.642380625737437,30.17383247718856
361,U1474,F,H,2,U1474F_9H2,128.916,76.86,15.9,12.558643086738606,46.4285492202342,1.3188680455720452,0.7670402452206302,4.906991554875166,29.229373467784
361,U1474,F,H,2,U1474F_9H2,130.916,76.88,15.79,12.13042037342688,46.90974335668751,1.3446904256720935,0.7592762142466667,4.843288824803017,29.222046425588488
361,U1474,F,H,2,U1474F_9H2,132.916,76.9,15.26,11.956795318083094,47.63335104808588,1.3906302318692316,0.7711020348848693,5.072483527115299,28.385103460386254
361,U1474,F,H,2,U1474F_9H2,134.916,76.92,14.66,12.301344888031997,48.081062338166184,1.4789889997434427,0.8041935595570846,5.455161335432445,27.08871449949349
361,U1474,F,H,2,U1474F_9H2,136.916,76.94,15.08,12.613508246786216,47.57276598251805,1.4768330619336596,0.7983235623186322,5.508182104853211,27.239852662014883
361,U1474,F,H,2,U1474F_9H2,138.916,76.96,14.87,12.6659314049609,46.838127206767794,1.3316072053616532,0.7573572599380163,4.898208075445149,28.718234467951113
361,U1474,F,H,2,U1474F_9H2,140.916,76.98,15.27,12.131095377221989,47.114890334045036,1.2557587799076662,0.7177402499764536,4.670868835819588,29.319112043453902
361,U1474,F,H,2,U1474F_9H2,142.916,77.0,15.98,11.988699619580938,46.702039417059545,1.2692661223166086,0.7451200937368688,4.767705858437711,29.736634509292955
361,U1474,F,H,2,U1474F_9H2,144.916,77.02,15.94,11.850913306752311,45.78717859117967,1.3094845332495049,0.7502745532370292,4.937757378346376,30.573857257659736
361,U1474,F,H,2,U1474F_9H2,146.916,77.04,15.82,12.354402954643456,44.88168376273574,1.2415310207905346,0.7397330088310975,4.6404468537071875,31.351668019716623
361,U1474,F,H,3,U1474F_9H3,0.8140000000000001,77.08,16.92,11.998331525362822,46.99515129016692,1.0972048168333954,0.6738022001884468,3.8816351957903765,30.563340592082678
361,U1474,F,H,3,U1474F_9H3,2.8139999999999996,77.1,17.58,12.351858655745229,46.247094981243166,1.0894146157946685,0.675764470540476,3.848885760476581,30.99644713662452
361,U1474,F,H,3,U1474F_9H3,4.814,77.12,16.64,12.089383045886123,45.99075003537289,1.0011801055482827,0.6301341913247367,3.64158115619904,31.856437086093553
361,U1474,F,H,3,U1474F_9H3,6.814,77.14,17.51,11.856887006108881,45.61557608280236,1.0136570354332628,0.6299078915167761,3.6951240275230957,32.398313577040255
361,U1474,F,H,3,U1474F_9H3,8.814,77.16,17.3,11.789561462594127,46.38864164390325,0.9253339755694003,0.5906962059221552,3.3513646049747057,32.16386772746098
361,U1474,F,H,3,U1474F_9H3,10.814,77.18,17.35,11.884547756215671,45.72203933429256,1.002244515248616,0.6237222022730116,3.7606548546872656,32.216256957707515
361,U1474,F,H,3,U1474F_9H3,12.813999999999998,77.2,17.49,12.020715031221593,45.260019176837794,1.0669814035990888,0.6634979967861877,4.0986611321878765,32.09959087979211
361,U1474,F,H,3,U1474F_9H3,14.813999999999998,77.22,17.58,11.991998841019152,46.95624217284308,1.1229245288492218,0.6731262774894422,4.124410347869266,30.34076345235446
361,U1474,F,H,3,U1474F_9H3,16.814,77.24,17.83,12.258213564633841,46.77867909738407,1.1483287270240146,0.6970109452573905,4.413269983776454,29.91396330234888
361,U1474,F,H,3,U1474F_9H3,18.814,77.26,16.73,12.363418797500396,47.706642095573024,1.2422686057200245,0.7152503948383395,4.670821729019407,28.51106399777345
361,U1474,F,H,3,U1474F_9H3,20.814,77.28,17.0,12.331653842778099,47.600577033589495,1.2053668417113315,0.70045830262437,4.697861517750129,28.67354808197122
361,U1474,F,H,3,U1474F_9H3,22.814,77.3,16.83,12.545613180791356,47.6095770141743,1.2866729805335269,0.7234522509395765,4.912771159239191,28.1313790347467
361,U1474,F,H,3,U1474F_9H3,24.814,77.32,16.78,12.673547347778593,48.66585239152526,1.4178023576100212,0.7661668227062755,5.3053725780356835,26.38072412276881
361,U1474,F,H,3,U1474F_9H3,26.814,77.34,16.32,12.354454815406914,48.71955476713925,1.382697788544595,0.7367920216332916,5.185599939618989,26.830366288081606
361,U1474,F,H,3,U1474F_9H3,28.814,77.36,15.97,12.66066166539798,49.46980611792477,1.605337035581836,0.7997057887680593,5.940214493206834,24.733740519545172
361,U1474,F,H,3,U1474F_9H3,30.814,77.38,15.96,12.42182690982459,50.0003636908731,1.619098223350217,0.7872682621403468,5.903432277297475,24.477476256938914
361,U1474,F,H,3,U1474F_9H3,32.814,77.4,14.99,12.483062180957107,50.99127238935399,1.7226542141655588,0.8003401253381215,6.116075752326587,23.09606095828328
361,U1474,F,H,3,U1474F_9H3,34.814,77.42,14.3,12.771318205638591,51.096576842676356,1.8269635156456745,0.8017076660825125,6.44785406741091,22.265045322970586
361,U1474,F,H,3,U1474F_9H3,36.814,77.44,14.82,12.672698759980936,51.34578409883125,1.929531829393608,0.8227978308316259,6.780282066933366,21.658371034453836
361,U1474,F,H,3,U1474F_9H3,38.814,77.46,14.54,12.465915815191442,51.92568071398526,1.974852955047221,0.8274913915421273,6.792569949034465,21.222954795624148
361,U1474,F,H,3,U1474F_9H3,40.814,77.48,14.36,12.860689106730877,53.085242942189275,1.9221205960544296,0.8103796460401327,6.405829491569469,20.125203837840456
361,U1474,F,H,3,U1474F_9H3,42.81399999999999,77.5,14.24,12.383108324010715,51.93778426633819,1.6647547363294144,0.7765384532608491,5.673015107929661,22.774264732555807
361,U1474,F,H,3,U1474F_9H3,44.81399999999999,77.52,14.62,12.483894648329727,50.39713667907911,1.6567181832672937,0.7902601666994381,5.541596432530137,24.339859510518938
361,U1474,F,H,3,U1474F_9H3,46.81399999999999,77.54,15.62,12.435886725955152,49.316964899592826,1.643015445053387,0.7866866702599363,5.545188571825403,25.481723307737926
361,U1474,F,H,3,U1474F_9H3,48.81399999999999,77.56,15.44,12.43502502278369,49.18775276378735,1.5428784353371192,0.7606671461699381,5.251348539085264,26.03179371326128
361,U1474,F,H,3,U1474F_9H3,50.81399999999999,77.58,16.61,12.528953447970158,48.583376888777295,1.4323661457201824,0.7235363682580955,4.930104394164303,27.0111283755346
361,U1474,F,H,3,U1474F_9H3,52.81399999999999,77.6,16.78,12.329801099959777,48.8655592314229,1.399845459085914,0.7147795091368209,4.850117437998566,27.049362882820645
361,U1474,F,H,3,U1474F_9H3,57.614,77.64,16.71,12.230268517544463,49.157224511465145,1.4140000986612355,0.72703387399441,4.727326572650485,26.9536120461089
361,U1474,F,H,3,U1474F_9H3,59.614,77.66,16.03,12.18289756377424,50.13034860418097,1.6205676467365655,0.7648944796035911,5.1909671356948595,25.319790190434414
361,U1474,F,H,3,U1474F_9H3,61.614,77.68,15.87,11.927841713981909,50.82200391004705,1.7035469584183813,0.770053915016894,5.264613406759809,24.72140571620059
361,U1474,F,H,3,U1474F_9H3,63.614,77.7,15.89,12.714139465119862,50.49315666857787,1.74908993376755,0.7811048593026446,5.409118684077163,24.062856009579544
361,U1474,F,H,3,U1474F_9H3,65.61399999999999,77.72,16.49,12.616191844384964,48.60468211124092,1.5962561626754206,0.7560581306422369,5.190581700019479,26.445695671461618
361,U1474,F,H,3,U1474F_9H3,67.61399999999999,77.74,16.75,11.877863414497389,48.475436151854495,1.5043260586149478,0.7539729773879361,4.9806138173484245,27.617253200721443
361,U1474,F,H,3,U1474F_9H3,69.61399999999999,77.76,18.3,12.096419249872904,46.88235289271822,1.2705248671854306,0.7028665939452909,4.599313650314833,29.65798836638795
361,U1474,F,H,3,U1474F_9H3,71.61399999999999,77.78,18.47,11.905492465183862,46.3439982119822,1.2871948837726161,0.7091724697539102,4.575966525172724,30.387641064559332
361,U1474,F,H,3,U1474F_9H3,73.61399999999999,77.8,17.43,12.256027714193515,47.274093396813214,1.3420064254277084,0.7052272340406424,4.798724929142285,28.833385920807274
361,U1474,F,H,3,U1474F_9H3,75.61399999999999,77.82,17.52,11.773861461033533,48.43135670305625,1.3932533359033454,0.6746630374243743,5.904067876974908,27.032263206032216
361,U1474,F,H,3,U1474F_9H3,77.61399999999999,77.84,17.85,11.767179834937155,48.559649059937,1.496197572167471,0.702327613813321,5.63250118116267,27.051610358407014
361,U1474,F,H,3,U1474F_9H3,79.61399999999999,77.86,18.49,12.44329933303497,46.68558827121227,1.1368111042671885,0.6680888010660605,3.9350627991515297,30.34061531169262
361,U1474,F,H,3,U1474F_9H3,84.214,77.91,18.43,12.431664167562055,48.10305870766985,1.2683754408806756,0.7168385609575879,4.233950763294408,28.455577980060045
361,U1474,F,H,3,U1474F_9H3,86.214,77.93,17.0,12.634266560619015,48.94745273858708,1.3110966827163084,0.7298375672018794,4.593898676446829,26.992913394853524
361,U1474,F,H,3,U1474F_9H3,88.214,77.95,16.42,12.531243827224309,49.30786791602704,1.428738181227642,0.7530319458260688,4.943399744480825,26.24518400563875
361,U1474,F,H,3,U1474F_9H3,90.214,77.97,16.53,12.827638825060248,49.17742999232271,1.5841900400686149,0.763952741500097,5.466360492521634,25.389893528951333
361,U1474,F,H,3,U1474F_9H3,92.214,77.99,16.11,12.890154588240401,48.936739817869764,1.6507965259682433,0.7808500773946162,5.592996783484715,25.357927827466902
361,U1474,F,H,3,U1474F_9H3,94.214,78.01,16.37,12.978481434733325,48.4064973326987,1.5856950812918396,0.7616872664852452,5.396292676545889,26.08081182866964
361,U1474,F,H,3,U1474F_9H3,96.214,78.03,16.6,13.011328994848988,47.347427631734234,1.5111320948502585,0.7515397086651192,5.316289060029533,27.271748130296494
361,U1474,F,H,3,U1474F_9H3,98.214,78.05,17.04,12.862597208915382,46.850153517071504,1.4692144478720301,0.7289179725382584,5.216545980018806,28.082036494008655
361,U1474,F,H,3,U1474F_9H3,100.214,78.07,16.88,12.92045465884165,46.947764181072785,1.438978551445654,0.7149216912790097,5.0116708746281855,28.17567566315735
361,U1474,F,H,3,U1474F_9H3,102.214,78.09,17.35,12.54912262492043,46.996571232869194,1.3795173786662802,0.7057125117780846,4.880128996183116,28.698412876007527
361,U1474,F,H,3,U1474F_9H3,104.214,78.11,17.58,12.635168947218677,46.80661369281278,1.4100798895094915,0.7096195013186962,5.024708887292123,28.623274702272873
361,U1474,F,H,3,U1474F_9H3,106.214,78.13,17.0,12.74867414511181,46.21472327679068,1.375953048445056,0.6908295364628058,5.041720937827708,29.137564675786578
361,U1474,F,H,3,U1474F_9H3,108.214,78.15,17.56,12.287403014365198,45.993638848861075,1.3095524116825494,0.6844712485348535,4.690408938634829,30.24399115834612
361,U1474,F,H,3,U1474F_9H3,110.214,78.17,17.64,12.369732562428192,46.35296768059353,1.292677337721597,0.69535078000253,4.455885555607061,30.042851704071737
361,U1474,F,H,3,U1474F_9H3,112.214,78.19,17.92,12.624334424136032,45.393355238284435,1.2598770253012448,0.6844671238943046,4.441281963359316,30.806149845449312
361,U1474,F,H,3,U1474F_9H3,114.214,78.21,17.88,12.653371822545532,44.767777077697836,1.2693850604210168,0.6717864376241356,4.512617200654308,31.33452802148181
361,U1474,F,H,3,U1474F_9H3,116.214,78.23,18.4,12.648692615528182,44.71869354095839,1.2486178613034067,0.668967270143156,4.468450929283055,31.456043403208437
361,U1474,F,H,3,U1474F_9H3,118.214,78.25,18.4,12.515990819426689,44.68252801273774,1.2222977306080365,0.6609401959185801,4.3288546523077915,31.7988542094258
361,U1474,F,H,3,U1474F_9H3,120.214,78.27,18.14,12.682777660338854,44.692509527159984,1.2298273584328843,0.6661240025126113,4.293018818864456,31.645208253115843
361,U1474,F,H,3,U1474F_9H3,122.214,78.29,19.44,12.113787870997154,44.570095290138795,1.1958675515886157,0.6587513651725193,4.242976226071871,32.42798731645567
361,U1474,F,H,3,U1474F_9H3,124.214,78.31,18.87,12.495717616795467,44.314418157946314,1.2136702729089068,0.6767154504634579,4.307524783181043,32.201419339129444
361,U1474,F,H,3,U1474F_9H3,126.214,78.33,19.39,12.442080244971924,44.991672261083174,1.2207917038277372,0.6703760373809984,4.272428612598917,31.612116760561886
361,U1474,F,H,3,U1474F_9H3,128.214,78.35,19.22,12.852406100953539,45.380580782437626,1.2117386151935319,0.6605668459452397,4.146446187191528,30.957727088703166
361,U1474,F,H,3,U1474F_9H3,130.214,78.37,18.03,13.008303565922317,45.69999388612018,1.2085177279505337,0.6661571056595513,4.0731068525464345,30.553386482225623
361,U1474,F,H,3,U1474F_9H3,132.214,78.39,17.88,12.66862555896806,45.29331531649891,1.2302594893139671,0.674529076439382,4.238935801458273,31.103800377746058
361,U1474,F,H,3,U1474F_9H3,134.214,78.41,18.66,12.436065846370898,45.35139862090705,1.2200410437623797,0.6754203269715803,4.352761831060198,31.173777951352534
361,U1474,F,H,3,U1474F_9H3,136.214,78.43,17.66,12.48619636243452,45.73652575684171,1.2453808559832027,0.6927172928674751,4.398171146376835,30.6504742059209
361,U1474,F,H,3,U1474F_9H3,138.214,78.45,18.2,12.342279610090717,45.420032895866434,1.2205616833076514,0.6906906198387324,4.42278564596071,31.113115165360384
361,U1474,F,H,3,U1474F_9H3,140.214,78.47,18.64,12.084535579605236,45.51182863619442,1.204682524485737,0.6769985393088094,4.400550798262036,31.330869542568383
361,U1474,F,H,3,U1474F_9H3,142.214,78.49,17.79,12.430902693995957,45.576899739035056,1.2367224753425172,0.7016515270108057,4.575562056754703,30.687727128285598
361,U1474,F,H,3,U1474F_9H3,144.214,78.51,18.34,12.430296894389631,46.22717512165022,1.2101675308082267,0.6908132719391369,4.54881463370124,30.102198167936177
361,U1474,F,H,3,U1474F_9H3,146.214,78.53,17.83,12.471404279050315,45.52814446615402,1.2718823547347406,0.7014380322542304,4.7816396327302,30.454956855501127
361,U1474,F,H,3,U1474F_9H3,148.214,78.55,17.93,12.289159681693025,45.67969995688083,1.2838779498859652,0.7136866611445799,4.700639778043903,30.542401592776333
361,U1474,F,H,4,U1474F_9H4,0.11800000000000001,78.57,12.4,12.280963435539116,46.07781621054476,1.2132193805289617,0.700034667680633,4.074590032512411,30.862841893618754
361,U1474,F,H,4,U1474F_9H4,2.1180000000000003,78.59,13.15,12.209269014963226,46.13915504379016,1.1751041808001113,0.6970084360665517,4.088590329633531,30.900338615171062
361,U1474,F,H,4,U1474F_9H4,4.118,78.61,13.27,12.401779612522606,45.59944656707953,1.1643280873895099,0.6890519560228962,4.068151157761498,31.286708239648586
361,U1474,F,H,4,U1474F_9H4,6.117999999999999,78.63,13.64,12.017606466784425,46.00432826180141,1.14915083003906,0.6759179750157289,4.03310947513386,31.329352611650158
361,U1474,F,H,4,U1474F_9H4,8.118,78.65,13.36,11.99898348455817,45.74525283690317,1.168816077904495,0.6862206729072642,4.032050966329964,31.57814158182157
361,U1474,F,H,4,U1474F_9H4,10.118,78.67,13.54,12.336331599955068,45.288759928709,1.1466062223305844,0.6798703620588675,3.905052659165989,31.852844848205145
361,U1474,F,H,4,U1474F_9H4,12.118,78.69,13.72,12.301209911561127,45.273391286275846,1.0912654626074996,0.6612974506231422,3.8041790626420644,32.07812244671496
361,U1474,F,H,4,U1474F_9H4,14.118,78.71,14.5,12.02390891574944,45.42237616509999,1.1168962752928102,0.6745827772875445,3.793858027702632,32.17784345929223
361,U1474,F,H,4,U1474F_9H4,16.118000000000002,78.73,14.03,12.134707076493937,45.17532670001426,1.1246209516355214,0.6805408545452318,3.8435772841260296,32.25069275360966
361,U1474,F,H,4,U1474F_9H4,18.118,78.75,13.63,11.880043196416079,45.28560283923828,1.12594974479379,0.6737393596985232,3.8182494770857547,32.425881003192224
361,U1474,F,H,4,U1474F_9H4,20.118,78.77,14.24,11.701883110803967,44.71284166027514,1.0967873361211822,0.6573797724705503,3.8244741707885694,33.216099569965245
361,U1474,F,H,4,U1474F_9H4,22.118,78.79,14.21,11.87291204455201,44.92490526927746,1.093275865080527,0.6553139611717488,3.7510223730313537,32.91203610731152
